"Frequency [GHz]" 	"Bulk Conductivity"
0.0004125 	0.003202
0.000415 	0.0032331999999999999
0.00041750000000000001 	0.0032645
0.00042000000000000002 	0.0032959
0.00042250000000000002 	0.0033273999999999999
0.00042499999999999998 	0.0033590999999999998
0.00042749999999999998 	0.0033909000000000001
0.00042999999999999999 	0.0034228000000000001
0.0004325 	0.0034548999999999999
0.000435 	0.0034870999999999999
0.00043750000000000001 	0.0035192999999999999
0.00044000000000000002 	0.0035517000000000001
0.00044250000000000002 	0.0035842999999999999
0.00044499999999999997 	0.0036169000000000001
0.00044749999999999998 	0.0036497000000000001
0.00044999999999999999 	0.0036825999999999998
0.00045249999999999999 	0.0037155999999999999
0.000455 	0.0037487000000000002
0.00045750000000000001 	0.0037818999999999999
0.00046000000000000001 	0.0038153000000000002
0.00046250000000000002 	0.0038487999999999999
0.00046500000000000003 	0.0038823999999999998
0.00046749999999999998 	0.0039160999999999996
0.00046999999999999999 	0.0039499000000000001
0.00047249999999999999 	0.0039838
0.000475 	0.0040178999999999996
0.00047750000000000001 	0.0040521000000000003
0.00048000000000000001 	0.0040863000000000002
0.00048250000000000002 	0.0041206999999999997
0.00048500000000000003 	0.0041552000000000004
0.00048749999999999998 	0.0041898999999999999
0.00048999999999999998 	0.0042246000000000002
0.00049249999999999999 	0.0042595000000000003
0.000495 	0.0042944000000000003
0.0004975 	0.0043295
0.00050000000000000001 	0.0043647
0.00050750000000000003 	0.0044708999999999999
0.00051500000000000005 	0.0045780999999999999
0.00052249999999999996 	0.0046863
0.00052999999999999998 	0.0047955000000000003
0.0005375 	0.0049056000000000004
0.00054500000000000002 	0.0050166999999999998
0.00055250000000000004 	0.0051286999999999999
0.00055999999999999995 	0.0052417000000000002
0.00056749999999999997 	0.0053556000000000003
0.00057499999999999999 	0.0054704000000000003
0.00058250000000000001 	0.0055861000000000001
0.00059000000000000003 	0.0057026999999999998
0.00059750000000000005 	0.0058202000000000002
0.00060499999999999996 	0.0059385999999999996
0.00061249999999999998 	0.0060578999999999997
0.00062 	0.0061780000000000003
0.00062750000000000002 	0.0062989999999999999
0.00063500000000000004 	0.0064209000000000002
0.00064249999999999995 	0.0065436000000000001
0.00064999999999999997 	0.0066670999999999996
0.00065749999999999999 	0.0067914999999999998
0.00066500000000000001 	0.0069166999999999996
0.00067250000000000003 	0.0070426999999999998
0.00068000000000000005 	0.0071694999999999997
0.00068749999999999996 	0.0072970999999999999
0.00069499999999999998 	0.0074254999999999998
0.0007025 	0.0075547000000000001
0.00071000000000000002 	0.0076847
0.00071750000000000004 	0.0078154000000000001
0.00072499999999999995 	0.0079468999999999998
0.00073249999999999997 	0.0080791999999999999
0.00073999999999999999 	0.0082121999999999994
0.00074750000000000001 	0.0083458999999999998
0.00075500000000000003 	0.0084804000000000008
0.00076250000000000005 	0.0086155999999999993
0.00076999999999999996 	0.0087515000000000006
0.00077749999999999998 	0.0088880999999999995
0.000785 	0.0090255000000000005
0.00079250000000000002 	0.0091634999999999998
0.00080000000000000004 	0.0093022999999999995
0.00080749999999999995 	0.0094417000000000008
0.00081499999999999997 	0.0095817999999999997
0.00082249999999999999 	0.0097225999999999996
0.00083000000000000001 	0.0098641000000000006
0.00083750000000000003 	0.010005999999999999
0.00084500000000000005 	0.010149
0.00085249999999999996 	0.010292000000000001
0.00085999999999999998 	0.010437
0.0008675 	0.010581
0.00087500000000000002 	0.010727
0.00088250000000000004 	0.010873000000000001
0.00088999999999999995 	0.011018999999999999
0.00089749999999999997 	0.011166000000000001
0.00090499999999999999 	0.011313999999999999
0.00091250000000000001 	0.011462999999999999
0.00092000000000000003 	0.011612000000000001
0.00092750000000000005 	0.011761000000000001
0.00093499999999999996 	0.011912000000000001
0.00094249999999999998 	0.012062
0.00095 	0.012213999999999999
0.00095750000000000002 	0.012366
0.00096500000000000004 	0.012518
0.00097249999999999995 	0.012671
0.00097999999999999997 	0.012825
0.0009875000000000001 	0.012978999999999999
0.00099500000000000001 	0.013134
0.0010024999999999999 	0.013289
0.00101 	0.013445
0.0010175 	0.013601
0.0010250000000000001 	0.013757999999999999
0.0010325 	0.013915
0.0010399999999999999 	0.014073
0.0010475 	0.014232
0.0010549999999999999 	0.01439
0.0010625000000000001 	0.01455
0.00107 	0.014710000000000001
0.0010774999999999999 	0.01487
0.001085 	0.015030999999999999
0.0010924999999999999 	0.015192000000000001
0.0011000000000000001 	0.015354
0.0011075 	0.015516
0.0011150000000000001 	0.015678999999999998
0.0011225 	0.015841999999999998
0.0011299999999999999 	0.016005999999999999
0.0011375000000000001 	0.01617
0.001145 	0.016334999999999999
0.0011525000000000001 	0.016500000000000001
0.00116 	0.016664999999999999
0.0011674999999999999 	0.016830999999999999
0.001175 	0.016997000000000002
0.0011825 	0.017163999999999999
0.0011900000000000001 	0.017330999999999999
0.0011975 	0.017499000000000001
0.0012049999999999999 	0.017666999999999999
0.0012125 	0.017835
0.0012199999999999999 	0.018003999999999999
0.0012275000000000001 	0.018173000000000002
0.001235 	0.018343000000000002
0.0012424999999999999 	0.018513000000000002
0.00125 	0.018683000000000002
0.0012574999999999999 	0.018853999999999999
0.0012650000000000001 	0.019025
0.0012725 	0.019196999999999999
0.0012800000000000001 	0.019368
0.0012875 	0.019540999999999999
0.0012949999999999999 	0.019713000000000001
0.0013025000000000001 	0.019886000000000001
0.00131 	0.020060000000000001
0.0013175000000000001 	0.020233000000000001
0.001325 	0.020407000000000002
0.0013324999999999999 	0.020582
0.00134 	0.020757000000000001
0.0013475 	0.020931999999999999
0.0013550000000000001 	0.021107000000000001
0.0013625 	0.021283
0.0013699999999999999 	0.021458999999999999
0.0013775 	0.021635000000000001
0.0013849999999999999 	0.021812000000000002
0.0013925000000000001 	0.021989000000000002
0.0014 	0.022166000000000002
0.0014074999999999999 	0.022343999999999999
0.001415 	0.022522
0.0014224999999999999 	0.022700000000000001
0.0014300000000000001 	0.022879
0.0014375 	0.023057999999999999
0.0014450000000000001 	0.023237000000000001
0.0014525 	0.023415999999999999
0.0014599999999999999 	0.023595999999999999
0.0014675000000000001 	0.023775999999999999
0.001475 	0.023956000000000002
0.0014825000000000001 	0.024136999999999999
0.00149 	0.024317999999999999
0.0014974999999999999 	0.024499
0.001505 	0.024680000000000001
0.0015125 	0.024861999999999999
0.0015200000000000001 	0.025044
0.0015275 	0.025225999999999998
0.0015349999999999999 	0.025408
0.0015425 	0.025590999999999999
0.0015499999999999999 	0.025773999999999998
0.0015575000000000001 	0.025957000000000001
0.001565 	0.026141000000000001
0.0015724999999999999 	0.026324
0.00158 	0.026508
0.0015874999999999999 	0.026692
0.0015950000000000001 	0.026877000000000002
0.0016025 	0.027061000000000002
0.0016100000000000001 	0.027245999999999999
0.0016175 	0.027431000000000001
0.0016249999999999999 	0.027616000000000002
0.0016325000000000001 	0.027802
0.00164 	0.027987000000000001
0.0016475000000000001 	0.028173
0.001655 	0.028358999999999999
0.0016624999999999999 	0.028545999999999998
0.00167 	0.028732000000000001
0.0016775 	0.028919
0.0016850000000000001 	0.029106
0.0016925 	0.029293
0.0016999999999999999 	0.029479999999999999
0.0017075 	0.029668
0.0017149999999999999 	0.029855
0.0017225000000000001 	0.030043
0.00173 	0.030231000000000001
0.0017374999999999999 	0.030419999999999999
0.001745 	0.030608
0.0017524999999999999 	0.030797000000000001
0.0017600000000000001 	0.030984999999999999
0.0017675 	0.031174
0.0017750000000000001 	0.031363000000000002
0.0017825 	0.031552999999999998
0.0017899999999999999 	0.031741999999999999
0.0017975000000000001 	0.031932000000000002
0.001805 	0.032120999999999997
0.0018125000000000001 	0.032310999999999999
0.00182 	0.032501000000000002
0.0018274999999999999 	0.032690999999999998
0.001835 	0.032882000000000002
0.0018425 	0.033071999999999997
0.0018500000000000001 	0.033263000000000001
0.0018575 	0.033453999999999998
0.0018649999999999999 	0.033645000000000001
0.0018725 	0.033835999999999998
0.0018799999999999999 	0.034027000000000002
0.0018875000000000001 	0.034217999999999998
0.001895 	0.034410000000000003
0.0019024999999999999 	0.034601
0.00191 	0.034792999999999998
0.0019174999999999999 	0.034985000000000002
0.0019250000000000001 	0.035177
0.0019325 	0.035368999999999998
0.0019400000000000001 	0.035561000000000002
0.0019475 	0.035753
0.0019550000000000001 	0.035945999999999999
0.0019624999999999998 	0.036138000000000003
0.00197 	0.036331000000000002
0.0019775000000000001 	0.036524000000000001
0.0019849999999999998 	0.036717
0.0019924999999999999 	0.036909999999999998
0.002 	0.037102999999999997
0.0020400000000000001 	0.038134000000000001
0.0020799999999999998 	0.039168000000000001
0.0021199999999999999 	0.040203999999999997
0.00216 	0.041243000000000002
0.0022000000000000001 	0.042283000000000001
0.0022399999999999998 	0.043324000000000001
0.0022799999999999999 	0.044366999999999997
0.00232 	0.045411
0.0023600000000000001 	0.046455999999999997
0.0023999999999999998 	0.047502000000000003
0.0024399999999999999 	0.048547
0.00248 	0.049593999999999999
0.0025200000000000001 	0.050639999999999998
0.0025600000000000002 	0.051686000000000003
0.0025999999999999999 	0.052732000000000001
0.00264 	0.053776999999999998
0.0026800000000000001 	0.054822000000000003
0.0027200000000000002 	0.055865999999999999
0.0027599999999999999 	0.056909000000000001
0.0028 	0.057951000000000003
0.0028400000000000001 	0.058992000000000003
0.0028800000000000002 	0.060032000000000002
0.0029199999999999999 	0.061069999999999999
0.00296 	0.062107000000000002
0.0030000000000000001 	0.063142000000000004
0.0030400000000000002 	0.064174999999999996
0.0030799999999999998 	0.065206
0.0031199999999999999 	0.066235000000000002
0.00316 	0.067263000000000003
0.0032000000000000002 	0.068288000000000001
0.0032399999999999998 	0.069310999999999998
0.0032799999999999999 	0.070332000000000006
0.00332 	0.071349999999999997
0.0033600000000000001 	0.072366
0.0033999999999999998 	0.073379
0.0034399999999999999 	0.074389999999999998
0.00348 	0.075398000000000007
0.0035200000000000001 	0.076402999999999999
0.0035599999999999998 	0.077406000000000003
0.0035999999999999999 	0.078405000000000002
0.00364 	0.079402
0.0036800000000000001 	0.080395999999999995
0.0037200000000000002 	0.081387000000000001
0.0037599999999999999 	0.082375000000000004
0.0038 	0.083359000000000003
0.0038400000000000001 	0.084340999999999999
0.0038800000000000002 	0.085319999999999993
0.0039199999999999999 	0.086294999999999997
0.00396 	0.087266999999999997
0.0040000000000000001 	0.088235999999999995
0.0040400000000000002 	0.089201000000000003
0.0040800000000000003 	0.090163999999999994
0.0041200000000000004 	0.091122999999999996
0.0041599999999999996 	0.092077999999999993
0.0041999999999999997 	0.093030000000000002
0.0042399999999999998 	0.093978999999999993
0.00428 	0.094924999999999995
0.0043200000000000001 	0.095866999999999994
0.0043600000000000002 	0.096805000000000002
0.0044000000000000003 	0.097739999999999994
0.0044400000000000004 	0.098671999999999996
0.0044799999999999996 	0.099599999999999994
0.0045199999999999997 	0.10052
0.0045599999999999998 	0.10145
0.0045999999999999999 	0.10236000000000001
0.00464 	0.10328
0.0046800000000000001 	0.10419
0.0047200000000000002 	0.10509
0.0047600000000000003 	0.106
0.0047999999999999996 	0.1069
0.0048399999999999997 	0.10779
0.0048799999999999998 	0.10868999999999999
0.0049199999999999999 	0.10958
0.00496 	0.11046
0.0050000000000000001 	0.11133999999999999
0.0050400000000000002 	0.11222
0.0050800000000000003 	0.11310000000000001
0.0051200000000000004 	0.11397
0.0051599999999999997 	0.11484
0.0051999999999999998 	0.1157
0.0052399999999999999 	0.11656
0.00528 	0.11742
0.0053200000000000001 	0.11827
0.0053600000000000002 	0.11912
0.0054000000000000003 	0.11996999999999999
0.0054400000000000004 	0.12081
0.0054799999999999996 	0.12164999999999999
0.0055199999999999997 	0.12249
0.0055599999999999998 	0.12332
0.0055999999999999999 	0.12415
0.00564 	0.12497999999999999
0.0056800000000000002 	0.1258
0.0057200000000000003 	0.12662000000000001
0.0057600000000000004 	0.12744
0.0057999999999999996 	0.12825
0.0058399999999999997 	0.12906000000000001
0.0058799999999999998 	0.12986
0.0059199999999999999 	0.13067000000000001
0.00596 	0.13145999999999999
0.0060000000000000001 	0.13225999999999999
0.0060400000000000002 	0.13305
0.0060800000000000003 	0.13383999999999999
0.0061199999999999996 	0.13463
0.0061599999999999997 	0.13541
0.0061999999999999998 	0.13619000000000001
0.0062399999999999999 	0.13696
0.00628 	0.13772999999999999
0.0063200000000000001 	0.13850000000000001
0.0063600000000000002 	0.13927
0.0064000000000000003 	0.14002999999999999
0.0064400000000000004 	0.14079
0.0064799999999999996 	0.14155000000000001
0.0065199999999999998 	0.14230000000000001
0.0065599999999999999 	0.14305000000000001
0.0066 	0.14380000000000001
0.0066400000000000001 	0.14454
0.0066800000000000002 	0.14527999999999999
0.0067200000000000003 	0.14602000000000001
0.0067600000000000004 	0.14674999999999999
0.0067999999999999996 	0.14748
0.0068399999999999997 	0.14821000000000001
0.0068799999999999998 	0.14893999999999999
0.0069199999999999999 	0.14965999999999999
0.00696 	0.15038000000000001
0.0070000000000000001 	0.15109
0.0070400000000000003 	0.15181
0.0070800000000000004 	0.15251999999999999
0.0071199999999999996 	0.15322
0.0071599999999999997 	0.15393000000000001
0.0071999999999999998 	0.15462999999999999
0.0072399999999999999 	0.15533
0.00728 	0.15601999999999999
0.0073200000000000001 	0.15672
0.0073600000000000002 	0.15740999999999999
0.0074000000000000003 	0.15809000000000001
0.0074400000000000004 	0.15878
0.0074799999999999997 	0.15945999999999999
0.0075199999999999998 	0.16014
0.0075599999999999999 	0.16081000000000001
0.0076 	0.16148000000000001
0.0076400000000000001 	0.16214999999999999
0.0076800000000000002 	0.16281999999999999
0.0077200000000000003 	0.16349
0.0077600000000000004 	0.16414999999999999
0.0077999999999999996 	0.16481000000000001
0.0078399999999999997 	0.16546
0.0078799999999999999 	0.16611999999999999
0.00792 	0.16677
0.0079600000000000001 	0.16742000000000001
0.0080000000000000002 	0.16805999999999999
0.0080400000000000003 	0.16871
0.0080800000000000004 	0.16935
0.0081200000000000005 	0.16997999999999999
0.0081600000000000006 	0.17061999999999999
0.0082000000000000007 	0.17125000000000001
0.0082400000000000008 	0.17188000000000001
0.0082799999999999992 	0.17251
0.0083199999999999993 	0.17313999999999999
0.0083599999999999994 	0.17376
0.0083999999999999995 	0.17438000000000001
0.0084399999999999996 	0.17499999999999999
0.0084799999999999997 	0.17560999999999999
0.0085199999999999998 	0.17623
0.0085599999999999999 	0.17684
0.0086 	0.17745
0.0086400000000000001 	0.17805000000000001
0.0086800000000000002 	0.17866000000000001
0.0087200000000000003 	0.17926
0.0087600000000000004 	0.17985999999999999
0.0088000000000000005 	0.18045
0.0088400000000000006 	0.18104999999999999
0.0088800000000000007 	0.18164
0.0089200000000000008 	0.18223
0.0089599999999999992 	0.18281
0.0089999999999999993 	0.18340000000000001
0.0090399999999999994 	0.18398
0.0090799999999999995 	0.18456
0.0091199999999999996 	0.18514
0.0091599999999999997 	0.18572
0.0091999999999999998 	0.18629000000000001
0.0092399999999999999 	0.18686
0.0092800000000000001 	0.18743000000000001
0.0093200000000000002 	0.188
0.0093600000000000003 	0.18856000000000001
0.0094000000000000004 	0.18912999999999999
0.0094400000000000005 	0.18969
0.0094800000000000006 	0.19025
0.0095200000000000007 	0.1908
0.0095600000000000008 	0.19136
0.0095999999999999992 	0.19191
0.0096399999999999993 	0.19245999999999999
0.0096799999999999994 	0.19300999999999999
0.0097199999999999995 	0.19355
0.0097599999999999996 	0.19409999999999999
0.0097999999999999997 	0.19464000000000001
0.0098399999999999998 	0.19517999999999999
0.0098799999999999999 	0.19572000000000001
0.00992 	0.19625000000000001
0.0099600000000000001 	0.19678999999999999
0.01 	0.19732
0.01025 	0.2006
0.010500000000000001 	0.20380999999999999
0.010749999999999999 	0.20695
0.010999999999999999 	0.21002000000000001
0.01125 	0.21301999999999999
0.0115 	0.21596000000000001
0.01175 	0.21884000000000001
0.012 	0.22166
0.01225 	0.22442000000000001
0.012500000000000001 	0.22713
0.012749999999999999 	0.22978000000000001
0.012999999999999999 	0.23238
0.01325 	0.23493
0.0135 	0.23743
0.01375 	0.23988999999999999
0.014 	0.24229999999999999
0.014250000000000001 	0.24465999999999999
0.014500000000000001 	0.24698999999999999
0.014749999999999999 	0.24926999999999999
0.014999999999999999 	0.25151000000000001
0.01525 	0.25370999999999999
0.0155 	0.25588
0.01575 	0.25801000000000002
0.016 	0.2601
0.016250000000000001 	0.26216
0.016500000000000001 	0.26418999999999998
0.016750000000000001 	0.26618000000000003
0.017000000000000001 	0.26813999999999999
0.017250000000000001 	0.27007999999999999
0.017500000000000002 	0.27198
0.017749999999999998 	0.27384999999999998
0.017999999999999999 	0.2757
0.018249999999999999 	0.27751999999999999
0.018499999999999999 	0.27931
0.018749999999999999 	0.28106999999999999
0.019 	0.28281000000000001
0.01925 	0.28453000000000001
0.0195 	0.28621999999999997
0.01975 	0.28788999999999998
0.02 	0.28954000000000002
0.020250000000000001 	0.29115999999999997
0.020500000000000001 	0.29276999999999997
0.020750000000000001 	0.29435
0.021000000000000001 	0.29591000000000001
0.021250000000000002 	0.29744999999999999
0.021499999999999998 	0.29897000000000001
0.021749999999999999 	0.30047000000000001
0.021999999999999999 	0.30196000000000001
0.022249999999999999 	0.30342000000000002
0.022499999999999999 	0.30486999999999997
0.022749999999999999 	0.30630000000000002
0.023 	0.30771999999999999
0.02325 	0.30911
0.0235 	0.31048999999999999
0.02375 	0.31186000000000003
0.024 	0.31320999999999999
0.024250000000000001 	0.31453999999999999
0.024500000000000001 	0.31585999999999997
0.024750000000000001 	0.31717000000000001
0.025000000000000001 	0.31846000000000002
0.025250000000000002 	0.31974000000000002
0.025499999999999998 	0.32100000000000001
0.025749999999999999 	0.32224999999999998
0.025999999999999999 	0.32349
0.026249999999999999 	0.32471
0.026499999999999999 	0.32591999999999999
0.026749999999999999 	0.32712000000000002
0.027 	0.32830999999999999
0.02725 	0.32948
0.0275 	0.33065
0.02775 	0.33179999999999998
0.028000000000000001 	0.33294000000000001
0.028250000000000001 	0.33406999999999998
0.028500000000000001 	0.33518999999999999
0.028750000000000001 	0.33629999999999999
0.029000000000000001 	0.33739999999999998
0.029250000000000002 	0.33849000000000001
0.029499999999999998 	0.33955999999999997
0.029749999999999999 	0.34062999999999999
0.029999999999999999 	0.34168999999999999
0.030249999999999999 	0.34273999999999999
0.030499999999999999 	0.34377999999999997
0.03075 	0.34481000000000001
0.031 	0.34583000000000003
0.03125 	0.34684999999999999
0.0315 	0.34784999999999999
0.03175 	0.34884999999999999
0.032000000000000001 	0.34983999999999998
0.032250000000000001 	0.35082000000000002
0.032500000000000001 	0.35178999999999999
0.032750000000000001 	0.35275000000000001
0.033000000000000002 	0.35371000000000002
0.033250000000000002 	0.35465000000000002
0.033500000000000002 	0.35559000000000002
0.033750000000000002 	0.35653000000000001
0.034000000000000002 	0.35744999999999999
0.034250000000000003 	0.35837000000000002
0.034500000000000003 	0.35927999999999999
0.034750000000000003 	0.36019000000000001
0.035000000000000003 	0.36108000000000001
0.035249999999999997 	0.36198000000000002
0.035499999999999997 	0.36286000000000002
0.035749999999999997 	0.36374000000000001
0.035999999999999997 	0.36460999999999999
0.036249999999999998 	0.36547000000000002
0.036499999999999998 	0.36632999999999999
0.036749999999999998 	0.36718000000000001
0.036999999999999998 	0.36803000000000002
0.037249999999999998 	0.36886999999999998
0.037499999999999999 	0.36969999999999997
0.037749999999999999 	0.37053000000000003
0.037999999999999999 	0.37135000000000001
0.038249999999999999 	0.37217
0.0385 	0.37297999999999998
0.03875 	0.37379000000000001
0.039 	0.37458999999999998
0.03925 	0.37537999999999999
0.0395 	0.37617
0.039750000000000001 	0.37695000000000001
0.040000000000000001 	0.37773000000000001
0.040250000000000001 	0.37851000000000001
0.040500000000000001 	0.37928000000000001
0.040750000000000001 	0.38003999999999999
0.041000000000000002 	0.38080000000000003
0.041250000000000002 	0.38155
0.041500000000000002 	0.38229999999999997
0.041750000000000002 	0.38305
0.042000000000000003 	0.38379000000000002
0.042250000000000003 	0.38451999999999997
0.042500000000000003 	0.38524999999999998
0.042750000000000003 	0.38597999999999999
0.042999999999999997 	0.38669999999999999
0.043249999999999997 	0.38741999999999999
0.043499999999999997 	0.38812999999999998
0.043749999999999997 	0.38884000000000002
0.043999999999999997 	0.38955000000000001
0.044249999999999998 	0.39024999999999999
0.044499999999999998 	0.39095000000000002
0.044749999999999998 	0.39163999999999999
0.044999999999999998 	0.39233000000000001
0.045249999999999999 	0.39301000000000003
0.045499999999999999 	0.39369999999999999
0.045749999999999999 	0.39437
0.045999999999999999 	0.39505000000000001
0.046249999999999999 	0.39572000000000002
0.0465 	0.39638000000000001
0.04675 	0.39704
0.047 	0.3977
0.04725 	0.39835999999999999
0.047500000000000001 	0.39900999999999998
0.047750000000000001 	0.39966000000000002
0.048000000000000001 	0.40029999999999999
0.048250000000000001 	0.40094000000000002
0.048500000000000001 	0.40157999999999999
0.048750000000000002 	0.40221000000000001
0.049000000000000002 	0.40284999999999999
0.049250000000000002 	0.40347
0.049500000000000002 	0.40410000000000001
0.049750000000000003 	0.40472000000000002
0.050000000000000003 	0.40533999999999998
0.050250000000000003 	0.40594999999999998
0.050500000000000003 	0.40655999999999998
0.050750000000000003 	0.40716999999999998
0.050999999999999997 	0.40777999999999998
0.051249999999999997 	0.40838000000000002
0.051499999999999997 	0.40898000000000001
0.051749999999999997 	0.40958
0.051999999999999998 	0.41016999999999998
0.052249999999999998 	0.41076000000000001
0.052499999999999998 	0.41134999999999999
0.052749999999999998 	0.41193999999999997
