"Frequency [GHz]" 	"Relative Permittivity"
0.0010924999999999999 	977.77999999999997
0.0011000000000000001 	976.73000000000002
0.0011075 	975.69000000000005
0.0011150000000000001 	974.63999999999999
0.0011225 	973.60000000000002
0.0011299999999999999 	972.54999999999995
0.0011375000000000001 	971.50999999999999
0.001145 	970.47000000000003
0.0011525000000000001 	969.41999999999996
0.00116 	968.38
0.0011674999999999999 	967.34000000000003
0.001175 	966.29999999999995
0.0011825 	965.25999999999999
0.0011900000000000001 	964.22000000000003
0.0011975 	963.19000000000005
0.0012049999999999999 	962.14999999999998
0.0012125 	961.11000000000001
0.0012199999999999999 	960.08000000000004
0.0012275000000000001 	959.04999999999995
0.001235 	958.00999999999999
0.0012424999999999999 	956.98000000000002
0.00125 	955.95000000000005
0.0012574999999999999 	954.91999999999996
0.0012650000000000001 	953.88999999999999
0.0012725 	952.86000000000001
0.0012800000000000001 	951.83000000000004
0.0012875 	950.79999999999995
0.0012949999999999999 	949.77999999999997
0.0013025000000000001 	948.75
0.00131 	947.73000000000002
0.0013175000000000001 	946.70000000000005
0.001325 	945.67999999999995
0.0013324999999999999 	944.65999999999997
0.00134 	943.63999999999999
0.0013475 	942.62
0.0013550000000000001 	941.60000000000002
0.0013625 	940.58000000000004
0.0013699999999999999 	939.57000000000005
0.0013775 	938.54999999999995
0.0013849999999999999 	937.53999999999996
0.0013925000000000001 	936.51999999999998
0.0014 	935.50999999999999
0.0014074999999999999 	934.5
0.001415 	933.49000000000001
0.0014224999999999999 	932.48000000000002
0.0014300000000000001 	931.47000000000003
0.0014375 	930.46000000000004
0.0014450000000000001 	929.45000000000005
0.0014525 	928.45000000000005
0.0014599999999999999 	927.44000000000005
0.0014675000000000001 	926.44000000000005
0.001475 	925.42999999999995
0.0014825000000000001 	924.42999999999995
0.00149 	923.42999999999995
0.0014974999999999999 	922.42999999999995
0.001505 	921.42999999999995
0.0015125 	920.42999999999995
0.0015200000000000001 	919.44000000000005
0.0015275 	918.44000000000005
0.0015349999999999999 	917.45000000000005
0.0015425 	916.45000000000005
0.0015499999999999999 	915.46000000000004
0.0015575000000000001 	914.47000000000003
0.001565 	913.48000000000002
0.0015724999999999999 	912.49000000000001
0.00158 	911.5
0.0015874999999999999 	910.50999999999999
0.0015950000000000001 	909.52999999999997
0.0016025 	908.53999999999996
0.0016100000000000001 	907.55999999999995
0.0016175 	906.57000000000005
0.0016249999999999999 	905.59000000000003
0.0016325000000000001 	904.61000000000001
0.00164 	903.63
0.0016475000000000001 	902.64999999999998
0.001655 	901.67999999999995
0.0016624999999999999 	900.70000000000005
0.00167 	899.73000000000002
0.0016775 	898.75
0.0016850000000000001 	897.77999999999997
0.0016925 	896.80999999999995
0.0016999999999999999 	895.84000000000003
0.0017075 	894.87
0.0017149999999999999 	893.89999999999998
0.0017225000000000001 	892.92999999999995
0.00173 	891.96000000000004
0.0017374999999999999 	891
0.001745 	890.03999999999996
0.0017524999999999999 	889.07000000000005
0.0017600000000000001 	888.11000000000001
0.0017675 	887.14999999999998
0.0017750000000000001 	886.19000000000005
0.0017825 	885.23000000000002
